100.0, 100.0, 1895.0, 1901.0, 1906.0, 1910.75, 1915.4, 1920.5, 1925.2858, 1929.625, 1933.3334, 1936.2, 1942.8, 1948.0, 1952.5, 1956.1, 1958.5, 1959.5, 1959.6, 1958.8, 1957.2, 1955.3, 1953.0, 1950.3, 1946.6, 1942.4, 1938.2, 1933.6, 1928.3, 1922.7, 1917.3, 1911.8, 1905.9, 1899.8, 1893.7, 1887.3, 1880.6, 1874.4, 1869.4, 1865.4, 1862.4, 1860.7, 1861.0, 1863.0, 1866.5, 1871.2, 1876.7, 1882.3, 1887.4, 1892.2, 1896.2, 1899.1, 1900.4, 1900.5, 1899.7, 1899.0, 1898.6, 1898.7, 1899.2, 1900.4, 1903.4, 1909.4, 1918.9, 1932.1, 1949.0, 1968.9, 1991.6, 2016.8, 2044.7, 2074.5, 2104.5, 2132.7, 2158.3, 2180.4, 2198.4, 2212.2, 2222.1, 2228.3, 2230.5, 2228.8, 2223.9, 2216.8, 2207.8, 2197.5, 2186.6, 2175.2, 2163.4, 2151.4, 2139.8, 2129.0, 2119.4, 2111.5, 2106.0, 2103.0, 2102.0, 2102.8, 2104.8, 2107.7, 2110.8, 2113.8, 2116.4, 2117.8, 2117.1, 2113.8, 2108.4, 2101.5, 2093.7, 2085.5, 2077.3, 2069.2, 2061.1, 2053.3, 2046.7, 2042.0, 2038.9, 2037.0, 2036.5, 2036.9, 2037.9, 2039.3, 2040.9, 2042.7, 2043.9, 2043.9, 2042.8, 2040.6, 2036.6, 2030.9, 2024.3, 2017.4, 2010.4, 2003.5, 1997.1, 1991.5, 1986.4, 1982.0, 1979.1, 1978.7, 1980.7, 1985.3, 1993.2, 2004.8, 2020.1, 2039.2, 2062.8, 2090.5, 2121.3, 2153.7, 2186.7, 2219.1, 2249.6, 2277.0, 2301.0, 2321.0, 2336.3, 2346.7, 2352.6, 2354.5, 2353.0, 2348.6, 2342.2, 2334.4, 2325.1, 2314.8, 2303.8, 2292.8, 2282.1, 2272.0, 2262.5, 2253.9, 2245.7, 2238.1, 2231.8, 2226.7, 2222.7, 2219.3, 2216.1, 2212.8, 2209.2, 2205.0, 2200.8, 2196.5, 2191.5, 2185.8, 2179.7, 2173.4, 2166.8, 2160.1, 2153.4, 2146.9, 2140.3, 2133.3, 2126.5, 2120.1, 2113.9, 2108.0, 2103.1, 2099.2, 2096.3, 2094.2, 2092.9, 2092.7
100.0, 100.0, 2100.0, 2099.5, 2099.6667, 2100.0, 2099.8, 2099.6667, 2100.0, 2100.625, 2100.889, 2100.8, 2101.0, 2101.5, 2102.1, 2103.0, 2105.2, 2108.9, 2114.4, 2122.3, 2134.0, 2150.2, 2170.0, 2193.7, 2221.1, 2251.9, 2284.5, 2318.1, 2351.5, 2383.4, 2412.1, 2436.5, 2456.8, 2472.5, 2483.5, 2489.7, 2492.2, 2491.3, 2487.6, 2481.9, 2475.1, 2467.5, 2459.3, 2450.6, 2442.1, 2433.9, 2425.9, 2418.2, 2411.0, 2404.3, 2397.9, 2392.0, 2386.8, 2382.4, 2378.0, 2373.7, 2368.7, 2363.3, 2357.4, 2350.8, 2343.7, 2336.1, 2327.9, 2319.5, 2311.3, 2303.3, 2296.2, 2290.0, 2284.5, 2279.9, 2276.2, 2273.6, 2271.9, 2270.5, 2269.3, 2268.1, 2266.7, 2264.7, 2262.3, 2259.7, 2256.5, 2252.4, 2247.5, 2242.1, 2236.3, 2230.4, 2224.8, 2219.6, 2214.9, 2209.8, 2204.6, 2199.6, 2195.2, 2191.6, 2189.2, 2188.7, 2190.5, 2195.1, 2203.0, 2215.4, 2232.7, 2254.4, 2279.9, 2308.9, 2340.6, 2373.6, 2406.2, 2437.4, 2465.8, 2490.3, 2510.2, 2525.8, 2537.2, 2544.4, 2547.8, 2548.2, 2547.0, 2544.4, 2541.1, 2537.8, 2534.4, 2530.5, 2526.0, 2520.7, 2514.4, 2506.7, 2497.6, 2487.8, 2477.5, 2466.2, 2454.5, 2443.2, 2432.6, 2422.6, 2413.5, 2405.4, 2397.8, 2390.1, 2382.0, 2374.1, 2366.2, 2357.8, 2348.9, 2340.1, 2331.4, 2322.7, 2314.2, 2306.4, 2299.4, 2292.9, 2286.9, 2281.6, 2276.8, 2272.0, 2267.3, 2263.1, 2259.4, 2255.6, 2251.7, 2247.7, 2243.6, 2239.3, 2235.2, 2231.7, 2228.5, 2225.6, 2222.9, 2220.9, 2219.1, 2217.3, 2215.4, 2213.6, 2211.6, 2208.8, 2205.5, 2201.8, 2198.3, 2195.5, 2194.8, 2197.4, 2203.8, 2214.2, 2229.3, 2250.2, 2276.7, 2307.8, 2342.3, 2378.8, 2415.9, 2451.8, 2485.4, 2515.8, 2541.6, 2561.8, 2576.6, 2587.0, 2593.5, 2596.4, 2596.1, 2593.5, 2589.3, 2583.6
100.0, 100.0, 2541.0, 2535.0, 2528.3333, 2521.25, 2515.0, 2509.6667, 2504.8572, 2500.0, 2495.3333, 2491.0, 2481.6, 2472.8, 2464.7, 2457.9, 2451.6, 2445.3, 2438.8, 2432.7, 2426.7, 2420.5, 2413.9, 2406.9, 2399.3, 2390.4, 2380.4, 2370.0, 2359.9, 2349.8, 2339.9, 2330.4, 2321.6, 2313.5, 2306.8, 2301.7, 2298.4, 2295.9, 2293.7, 2292.1, 2291.0, 2289.9, 2288.6, 2287.4, 2285.8, 2283.6, 2280.5, 2277.2, 2273.6, 2269.3, 2264.3, 2259.4, 2254.6, 2249.6, 2245.0, 2241.8, 2241.1, 2242.8, 2247.6, 2256.5, 2270.0, 2287.9, 2310.2, 2337.1, 2367.7, 2400.7, 2434.7, 2469.3, 2503.2, 2534.3, 2561.5, 2584.5, 2603.2, 2617.2, 2626.7, 2632.2, 2633.7, 2631.3, 2625.8, 2618.7, 2610.5, 2600.7, 2589.5, 2577.5, 2565.1, 2552.3, 2539.6, 2527.7, 2516.4, 2505.3, 2494.5, 2484.9, 2476.4, 2468.3, 2460.8, 2454.1, 2448.2, 2442.1, 2435.8, 2429.6, 2423.5, 2417.1, 2410.4, 2403.8, 2396.6, 2388.4, 2379.4, 2370.2, 2360.9, 2351.2, 2341.3, 2331.6, 2322.5, 2314.2, 2306.8, 2300.2, 2294.0, 2288.0, 2282.5, 2278.0, 2274.1, 2270.2, 2265.5, 2259.8, 2253.5, 2247.3, 2241.8, 2237.8, 2235.2, 2234.0, 2235.0, 2239.4, 2248.0, 2261.1, 2278.9, 2301.5, 2328.6, 2358.8, 2391.6, 2426.1, 2461.0, 2494.4, 2525.3, 2552.9, 2576.4, 2595.0, 2608.4, 2617.2, 2621.4, 2621.5, 2618.4, 2613.4, 2607.2, 2599.9, 2591.8, 2583.2, 2574.2, 2564.7, 2555.3, 2546.3, 2537.3, 2528.3, 2519.4, 2511.7, 2505.4, 2500.4, 2497.0, 2495.1, 2494.1, 2493.2, 2492.3, 2491.1, 2489.1, 2485.0, 2478.3, 2469.3, 2457.7, 2443.9, 2428.6, 2412.7, 2396.8, 2380.9, 2365.4, 2351.3, 2339.2, 2328.8, 2320.0, 2312.8, 2306.7, 2301.4, 2296.6, 2292.3, 2288.4, 2284.2, 2279.6, 2274.9, 2270.6, 2266.4, 2262.4, 2258.6, 2255.1, 2251.9
100.0, 100.0, 2247.0, 2253.0, 2261.3333, 2271.5, 2284.0, 2299.1667, 2316.1428, 2334.375, 2353.3333, 2372.8, 2406.7, 2442.6, 2479.0, 2515.0, 2549.2, 2580.0, 2606.6, 2628.9, 2646.6, 2659.4, 2667.7, 2672.0, 2672.7, 2669.8, 2663.7, 2655.1, 2645.0, 2633.4, 2620.8, 2607.6, 2594.0, 2579.9, 2566.3, 2553.8, 2542.6, 2532.5, 2523.0, 2514.3, 2506.1, 2498.2, 2490.3, 2482.9, 2475.3, 2466.9, 2457.8, 2448.1, 2437.8, 2426.7, 2415.2, 2404.0, 2393.5, 2383.2, 2373.0, 2363.5, 2354.7, 2346.9, 2340.1, 2334.2, 2329.0, 2323.7, 2318.6, 2314.1, 2310.2, 2306.4, 2302.2, 2297.7, 2292.9, 2287.9, 2282.8, 2277.8, 2272.2, 2265.8, 2259.1, 2252.7, 2247.4, 2242.8, 2239.4, 2237.6, 2237.8, 2240.3, 2246.0, 2255.8, 2270.1, 2288.9, 2311.9, 2339.4, 2370.8, 2405.2, 2441.7, 2479.2, 2516.3, 2551.2, 2582.6, 2610.0, 2632.9, 2650.8, 2663.8, 2672.3, 2676.6, 2677.5, 2675.6, 2672.0, 2667.1, 2660.8, 2653.3, 2645.1, 2636.3, 2627.0, 2617.3, 2607.6, 2598.3, 2589.1, 2580.0, 2571.7, 2564.4, 2557.8, 2552.0, 2547.0, 2542.7, 2538.1, 2532.8, 2526.8, 2520.4, 2512.7, 2503.8, 2493.9, 2483.0, 2471.3, 2458.9, 2446.7, 2434.6, 2422.7, 2411.2, 2400.9, 2391.7, 2383.1, 2375.0, 2367.4, 2360.4, 2353.9, 2348.2, 2343.5, 2339.3, 2335.1, 2330.9, 2327.3, 2324.3, 2321.4, 2318.5, 2315.4, 2312.0, 2308.0, 2303.7, 2299.5, 2295.0, 2290.0, 2284.4, 2278.8, 2273.4, 2268.1, 2263.6, 2261.1, 2261.4, 2265.1, 2273.6, 2287.4, 2306.8, 2331.5, 2361.4, 2396.5, 2435.5, 2476.2, 2517.0, 2556.4, 2592.6, 2624.4, 2651.4, 2673.5, 2690.3, 2701.7, 2708.3, 2711.3, 2711.2, 2708.6, 2704.3, 2698.8, 2692.1, 2683.9, 2674.6, 2664.6, 2653.7, 2641.6, 2628.7, 2615.4, 2601.9, 2588.6, 2575.9, 2564.6, 2554.4, 2545.0
100.0, 100.0, 2512.0, 2510.0, 2507.0, 2502.75, 2498.0, 2493.3333, 2489.1428, 2484.75, 2480.3333, 2476.1, 2468.5, 2461.3, 2454.8, 2449.5, 2445.2, 2441.5, 2437.6, 2434.0, 2430.4, 2426.3, 2420.9, 2413.8, 2405.2, 2394.9, 2383.2, 2370.5, 2357.7, 2344.7, 2332.3, 2321.2, 2311.7, 2303.8, 2297.1, 2291.8, 2287.9, 2285.1, 2283.0, 2281.5, 2279.9, 2277.6, 2274.7, 2271.8, 2269.1, 2266.4, 2263.3, 2260.0, 2256.4, 2252.9, 2250.0, 2248.7, 2249.8, 2253.4, 2260.4, 2271.7, 2288.2, 2309.9, 2337.3, 2369.9, 2407.0, 2446.8, 2487.6, 2528.3, 2567.0, 2602.0, 2632.3, 2657.8, 2677.8, 2692.4, 2701.5, 2706.2, 2707.1, 2706.6, 2704.8, 2701.9, 2697.8, 2691.6, 2683.5, 2673.7, 2662.9, 2651.1, 2638.6, 2624.0, 2608.4, 2592.5, 2576.9, 2563.1, 2551.2, 2541.0, 2532.2, 2524.8, 2518.3, 2511.9, 2505.2, 2498.5, 2491.6, 2483.8, 2475.2, 2466.1, 2456.6, 2446.2, 2435.5, 2425.2, 2415.5, 2405.8, 2396.3, 2387.4, 2379.2, 2371.5, 2364.0, 2357.3, 2350.7, 2344.0, 2337.5, 2332.0, 2327.5, 2323.3, 2319.0, 2314.6, 2310.1, 2305.2, 2300.7, 2296.7, 2292.6, 2287.3, 2280.4, 2272.6, 2264.3, 2255.6, 2247.0, 2239.1, 2231.6, 2224.0, 2216.7, 2210.4, 2205.6, 2201.9, 2198.7, 2196.2, 2194.5, 2194.0, 2195.9, 2201.7, 2212.3, 2228.1, 2249.7, 2277.9, 2313.4, 2355.7, 2404.1, 2456.9, 2511.8, 2566.2, 2618.3, 2666.6, 2709.4, 2745.4, 2773.9, 2795.2, 2809.3, 2816.7, 2818.1, 2815.2, 2808.8, 2800.5, 2790.9, 2780.6, 2769.4, 2756.6, 2742.3, 2726.9, 2711.5, 2695.4, 2678.9, 2661.4, 2643.4, 2624.4, 2605.4, 2587.5, 2571.3, 2557.0, 2543.5, 2531.3, 2519.7, 2508.5, 2497.5, 2488.0, 2479.5, 2471.0, 2462.3, 2453.2, 2444.2, 2434.8, 2425.5, 2416.5, 2407.9, 2398.9, 2389.6, 2381.1, 2373.1, 2365.3
100.0, 100.0, 2326.0, 2323.0, 2320.0, 2316.0, 2312.4, 2308.8333, 2305.8572, 2302.75, 2299.5557, 2296.5, 2290.6, 2285.2, 2280.3, 2276.9, 2274.2, 2272.1, 2270.0, 2268.2, 2266.7, 2265.0, 2262.6, 2259.5, 2255.6, 2249.9, 2242.8, 2234.7, 2226.1, 2217.2, 2208.4, 2200.5, 2194.1, 2189.0, 2186.3, 2187.6, 2194.0, 2206.3, 2224.7, 2250.0, 2281.8, 2319.5, 2362.6, 2411.0, 2463.1, 2516.3, 2568.5, 2617.7, 2662.6, 2701.1, 2732.9, 2758.2, 2776.9, 2789.2, 2795.3, 2796.8, 2794.3, 2788.5, 2780.1, 2770.7, 2760.4, 2748.3, 2734.9, 2720.4, 2705.6, 2690.4, 2675.7, 2662.0, 2649.3, 2636.9, 2625.0, 2614.6, 2605.0, 2596.0, 2586.8, 2577.6, 2567.6, 2556.5, 2544.7, 2532.8, 2520.4, 2507.1, 2493.4, 2479.4, 2465.7, 2451.6, 2437.7, 2424.4, 2411.5, 2398.4, 2385.7, 2374.1, 2363.5, 2353.8, 2344.6, 2336.5, 2328.8, 2321.3, 2314.2, 2308.0, 2302.6, 2296.8, 2290.7, 2284.4, 2278.2, 2271.9, 2266.0, 2260.6, 2254.8, 2248.3, 2241.4, 2235.2, 2229.7, 2224.6, 2220.0, 2216.0, 2212.3, 2208.2, 2204.5, 2201.5, 2198.6, 2195.3, 2191.3, 2186.9, 2182.0, 2176.3, 2170.4, 2165.4, 2161.9, 2160.3, 2162.1, 2168.9, 2181.9, 2201.6, 2228.4, 2262.8, 2304.5, 2352.7, 2405.8, 2462.3, 2519.7, 2575.1, 2626.3, 2672.0, 2710.9, 2742.1, 2765.2, 2780.5, 2788.7, 2790.5, 2786.9, 2779.7, 2769.8, 2757.9, 2745.0, 2731.9, 2718.6, 2704.6, 2690.0, 2675.4, 2661.3, 2647.5, 2635.1, 2624.3, 2615.0, 2606.9, 2600.5, 2596.4, 2594.5, 2593.8, 2593.5, 2593.0, 2590.5, 2585.5, 2577.8, 2567.3, 2554.1, 2537.9, 2519.1, 2498.6, 2477.2, 2455.1, 2433.5, 2413.0, 2394.1, 2377.2, 2362.0, 2349.0, 2337.7, 2327.6, 2318.2, 2310.2, 2303.7, 2298.2, 2293.2, 2288.3, 2283.4, 2277.9, 2272.0, 2266.3, 2261.1, 2255.8
100.0, 100.0, 2223.0, 2221.0, 2219.3333, 2217.5, 2215.6, 2213.8333, 2212.4285, 2210.75, 2209.111, 2207.6, 2204.1, 2200.2, 2196.1, 2192.5, 2189.2, 2186.8, 2185.6, 2186.4, 2189.6, 2195.6, 2206.1, 2222.2, 2244.1, 2271.2, 2304.4, 2342.7, 2385.4, 2431.4, 2479.4, 2528.6, 2576.6, 2621.5, 2661.8, 2697.0, 2725.6, 2747.3, 2762.2, 2771.4, 2775.6, 2777.0, 2775.6, 2771.8, 2766.2, 2758.7, 2750.3, 2741.8, 2733.0, 2723.0, 2711.6, 2697.3, 2681.3, 2664.3, 2647.0, 2630.4, 2614.2, 2598.3, 2582.9, 2568.7, 2555.9, 2543.7, 2531.9, 2520.5, 2508.6, 2495.7, 2482.8, 2470.2, 2458.0, 2445.5, 2432.5, 2419.5, 2406.5, 2393.2, 2380.7, 2369.5, 2358.3, 2346.1, 2332.5, 2318.6, 2305.1, 2291.9, 2279.6, 2268.1, 2256.7, 2244.7, 2232.7, 2222.0, 2213.2, 2205.5, 2198.0, 2191.0, 2184.2, 2178.1, 2172.9, 2168.7, 2165.1, 2161.2, 2157.0, 2153.3, 2150.4, 2147.7, 2144.4, 2140.6, 2136.0, 2129.2, 2121.9, 2114.5, 2106.6, 2098.1, 2089.5, 2081.9, 2076.2, 2072.6, 2071.9, 2075.9, 2083.0, 2093.8, 2109.6, 2130.9, 2158.1, 2190.6, 2228.4, 2271.0, 2317.8, 2368.6, 2423.1, 2479.6, 2535.3, 2588.0, 2635.9, 2678.0, 2713.0, 2740.6, 2761.0, 2773.9, 2779.6, 2779.1, 2774.6, 2767.1, 2757.5, 2746.6, 2735.9, 2725.4, 2714.7, 2703.8, 2693.3, 2683.0, 2672.3, 2661.3, 2650.3, 2639.2, 2627.4, 2615.2, 2603.3, 2592.0, 2580.3, 2568.4, 2556.6, 2545.0, 2532.6, 2519.7, 2506.9, 2494.8, 2483.2, 2472.1, 2462.4, 2453.2, 2443.7, 2433.5, 2423.9, 2414.6, 2404.6, 2393.0, 2379.2, 2363.0, 2343.8, 2322.7, 2301.2, 2280.1, 2258.9, 2237.2, 2215.5, 2194.0, 2173.4, 2154.4, 2137.7, 2123.3, 2109.9, 2097.1, 2085.3, 2075.2, 2067.0, 2061.1, 2058.0, 2056.8, 2056.9, 2058.2, 2061.7, 2067.8, 2075.8, 2085.5
